iso3,iso2,m49,source,group_type,group_code,group_name
BLR,BY,112,oecd_dac,wb_income_hint,WB-UM,World Bank upper middle income (WB-UM)
BLR,BY,112,un_m49,global,1,World
BLR,BY,112,un_m49,region,150,Europe
BLR,BY,112,un_m49,sub_region,151,Eastern Europe
BLR,BY,112,un_sdg,region,514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)"
BLR,BY,112,un_sdg,region,151,Eastern Europe
BLR,BY,112,un_sdg,region,150,Europe
BLR,BY,112,un_sdg,region,513,Europe and Northern America
BLR,BY,112,un_sdg,region,1,World (total) by MDG regions
BLR,BY,112,un_sdg,region,1,World (total) by SDG regions
BLR,BY,112,un_sdg,region,1,World (total) by continental regions
BLR,BY,112,world_bank,income_level,UMC,Upper middle income
BLR,BY,112,world_bank,lending_type,IBD,International Bank for Reconstruction and Development (IBRD)
BLR,BY,112,world_bank,region,ECS,Europe & Central Asia
BLZ,BZ,84,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
BLZ,BZ,84,oecd_dac,oda_recipient_group,10019,UMICs
BLZ,BZ,84,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
BLZ,BZ,84,oecd_dac,wb_income_hint,WB-UM,World Bank upper middle income (WB-UM)
BLZ,BZ,84,un_m49,global,1,World
BLZ,BZ,84,un_m49,intermediate_region,13,Central America
BLZ,BZ,84,un_m49,region,19,Americas
BLZ,BZ,84,un_m49,special_group,SIDS,Small Island Developing States (SIDS)
BLZ,BZ,84,un_m49,sub_region,419,Latin America and the Caribbean
BLZ,BZ,84,un_sdg,region,19,Americas
BLZ,BZ,84,un_sdg,region,13,Central America
BLZ,BZ,84,un_sdg,region,515,Developing regions
BLZ,BZ,84,un_sdg,region,419,Latin America and the Caribbean
BLZ,BZ,84,un_sdg,region,932,SIDS Americas
BLZ,BZ,84,un_sdg,region,722,Small Island Developing States (SIDS)
BLZ,BZ,84,un_sdg,region,1,World (total) by MDG regions
BLZ,BZ,84,un_sdg,region,1,World (total) by SDG regions
BLZ,BZ,84,un_sdg,region,1,World (total) by continental regions
BLZ,BZ,84,world_bank,income_level,UMC,Upper middle income
BLZ,BZ,84,world_bank,lending_type,IDB,Blend financing (IBRD and IDA eligible)
BLZ,BZ,84,world_bank,region,LCN,Latin America & Caribbean
BMU,BM,60,un_m49,global,1,World
BMU,BM,60,un_m49,region,19,Americas
BMU,BM,60,un_m49,sub_region,21,Northern America
BMU,BM,60,un_sdg,region,19,Americas
BMU,BM,60,un_sdg,region,514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)"
BMU,BM,60,un_sdg,region,513,Europe and Northern America
BMU,BM,60,un_sdg,region,21,Northern America
BMU,BM,60,un_sdg,region,1,World (total) by MDG regions
BMU,BM,60,un_sdg,region,1,World (total) by SDG regions
BMU,BM,60,un_sdg,region,1,World (total) by continental regions
BMU,BM,60,world_bank,income_level,HIC,High income
BMU,BM,60,world_bank,lending_type,LNX,World Bank lending type: Not classified
BMU,BM,60,world_bank,region,NAC,North America
BOL,BO,68,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
BOL,BO,68,oecd_dac,oda_recipient_group,10018,LMICs
BOL,BO,68,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
BOL,BO,68,oecd_dac,wb_income_hint,WB-LM,World Bank lower middle income (WB-LM)
BOL,BO,68,un_m49,global,1,World
BOL,BO,68,un_m49,intermediate_region,5,South America
BOL,BO,68,un_m49,region,19,Americas
BOL,BO,68,un_m49,special_group,LLDC,Landlocked Developing Countries (LLDC)
BOL,BO,68,un_m49,sub_region,419,Latin America and the Caribbean
BOL,BO,68,un_sdg,region,19,Americas
BOL,BO,68,un_sdg,region,515,Developing regions
BOL,BO,68,un_sdg,region,924,LLDC Americas
BOL,BO,68,un_sdg,region,432,Land Locked Developing Countries (LLDC)
BOL,BO,68,un_sdg,region,419,Latin America and the Caribbean
BOL,BO,68,un_sdg,region,5,South America
BOL,BO,68,un_sdg,region,1,World (total) by MDG regions
BOL,BO,68,un_sdg,region,1,World (total) by SDG regions
BOL,BO,68,un_sdg,region,1,World (total) by continental regions
BOL,BO,68,world_bank,income_level,LMC,Lower middle income
BOL,BO,68,world_bank,lending_type,IBD,International Bank for Reconstruction and Development (IBRD)
BOL,BO,68,world_bank,region,LCN,Latin America & Caribbean
BRA,BR,76,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
BRA,BR,76,oecd_dac,oda_recipient_group,10019,UMICs
BRA,BR,76,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
BRA,BR,76,oecd_dac,wb_income_hint,WB-UM,World Bank upper middle income (WB-UM)
BRA,BR,76,un_m49,global,1,World
BRA,BR,76,un_m49,intermediate_region,5,South America
BRA,BR,76,un_m49,region,19,Americas
BRA,BR,76,un_m49,sub_region,419,Latin America and the Caribbean
BRA,BR,76,un_sdg,region,19,Americas
BRA,BR,76,un_sdg,region,515,Developing regions
BRA,BR,76,un_sdg,region,419,Latin America and the Caribbean
BRA,BR,76,un_sdg,region,5,South America
BRA,BR,76,un_sdg,region,1,World (total) by MDG regions
BRA,BR,76,un_sdg,region,1,World (total) by SDG regions
BRA,BR,76,un_sdg,region,1,World (total) by continental regions
BRA,BR,76,world_bank,income_level,UMC,Upper middle income
BRA,BR,76,world_bank,lending_type,IBD,International Bank for Reconstruction and Development (IBRD)
BRA,BR,76,world_bank,region,LCN,Latin America & Caribbean
BRB,BB,52,un_m49,global,1,World
BRB,BB,52,un_m49,intermediate_region,29,Caribbean
BRB,BB,52,un_m49,region,19,Americas
BRB,BB,52,un_m49,special_group,SIDS,Small Island Developing States (SIDS)
BRB,BB,52,un_m49,sub_region,419,Latin America and the Caribbean
BRB,BB,52,un_sdg,region,19,Americas
BRB,BB,52,un_sdg,region,29,Caribbean
BRB,BB,52,un_sdg,region,515,Developing regions
BRB,BB,52,un_sdg,region,419,Latin America and the Caribbean
BRB,BB,52,un_sdg,region,932,SIDS Americas
BRB,BB,52,un_sdg,region,722,Small Island Developing States (SIDS)
BRB,BB,52,un_sdg,region,1,World (total) by MDG regions
BRB,BB,52,un_sdg,region,1,World (total) by SDG regions
BRB,BB,52,un_sdg,region,1,World (total) by continental regions
BRB,BB,52,world_bank,income_level,HIC,High income
BRB,BB,52,world_bank,lending_type,IBD,International Bank for Reconstruction and Development (IBRD)
BRB,BB,52,world_bank,region,LCN,Latin America & Caribbean
BRN,BN,96,un_m49,global,1,World
BRN,BN,96,un_m49,region,142,Asia
BRN,BN,96,un_m49,sub_region,35,South-eastern Asia
BRN,BN,96,un_sdg,region,142,Asia
BRN,BN,96,un_sdg,region,515,Developing regions
BRN,BN,96,un_sdg,region,753,Eastern and South-Eastern Asia
BRN,BN,96,un_sdg,region,35,South-Eastern Asia
BRN,BN,96,un_sdg,region,1,World (total) by MDG regions
BRN,BN,96,un_sdg,region,1,World (total) by SDG regions
BRN,BN,96,un_sdg,region,1,World (total) by continental regions
BRN,BN,96,world_bank,income_level,HIC,High income
BRN,BN,96,world_bank,lending_type,LNX,World Bank lending type: Not classified
BRN,BN,96,world_bank,region,EAS,East Asia & Pacific
BTN,BT,64,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
BTN,BT,64,oecd_dac,oda_recipient_group,10018,LMICs
BTN,BT,64,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
BTN,BT,64,oecd_dac,wb_income_hint,WB-LM,World Bank lower middle income (WB-LM)
BTN,BT,64,un_m49,global,1,World
BTN,BT,64,un_m49,region,142,Asia
BTN,BT,64,un_m49,special_group,LLDC,Landlocked Developing Countries (LLDC)
BTN,BT,64,un_m49,sub_region,34,Southern Asia
BTN,BT,64,un_sdg,region,142,Asia
BTN,BT,64,un_sdg,region,62,Central and Southern Asia
BTN,BT,64,un_sdg,region,515,Developing regions
BTN,BT,64,un_sdg,region,925,LLDC Asia
BTN,BT,64,un_sdg,region,432,Land Locked Developing Countries (LLDC)
BTN,BT,64,un_sdg,region,34,Southern Asia
BTN,BT,64,un_sdg,region,1,World (total) by MDG regions
BTN,BT,64,un_sdg,region,1,World (total) by SDG regions
BTN,BT,64,un_sdg,region,1,World (total) by continental regions
BTN,BT,64,world_bank,income_level,LMC,Lower middle income
BTN,BT,64,world_bank,lending_type,IDX,International Development Association (IDA)
BTN,BT,64,world_bank,region,SAS,South Asia
BVT,BV,74,un_m49,global,1,World
BVT,BV,74,un_m49,intermediate_region,5,South America
BVT,BV,74,un_m49,region,19,Americas
BVT,BV,74,un_m49,sub_region,419,Latin America and the Caribbean
BVT,BV,74,un_sdg,region,19,Americas
BVT,BV,74,un_sdg,region,515,Developing regions
BVT,BV,74,un_sdg,region,419,Latin America and the Caribbean
BVT,BV,74,un_sdg,region,5,South America
BVT,BV,74,un_sdg,region,1,World (total) by MDG regions
BVT,BV,74,un_sdg,region,1,World (total) by SDG regions
BVT,BV,74,un_sdg,region,1,World (total) by continental regions
BWA,BW,72,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
BWA,BW,72,oecd_dac,oda_recipient_group,10019,UMICs
BWA,BW,72,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
BWA,BW,72,oecd_dac,wb_income_hint,WB-UM,World Bank upper middle income (WB-UM)
BWA,BW,72,un_m49,global,1,World
BWA,BW,72,un_m49,intermediate_region,18,Southern Africa
BWA,BW,72,un_m49,region,2,Africa
BWA,BW,72,un_m49,special_group,LLDC,Landlocked Developing Countries (LLDC)
BWA,BW,72,un_m49,sub_region,202,Sub-Saharan Africa
BWA,BW,72,un_sdg,region,2,Africa
BWA,BW,72,un_sdg,region,515,Developing regions
BWA,BW,72,un_sdg,region,923,LLDC Africa
BWA,BW,72,un_sdg,region,432,Land Locked Developing Countries (LLDC)
BWA,BW,72,un_sdg,region,18,Southern Africa
BWA,BW,72,un_sdg,region,202,Sub-Saharan Africa
BWA,BW,72,un_sdg,region,738,Sub-Saharan Africa (inc. Sudan)
BWA,BW,72,un_sdg,region,1,World (total) by MDG regions
BWA,BW,72,un_sdg,region,1,World (total) by SDG regions
BWA,BW,72,un_sdg,region,1,World (total) by continental regions
BWA,BW,72,world_bank,income_level,UMC,Upper middle income
BWA,BW,72,world_bank,lending_type,IBD,International Bank for Reconstruction and Development (IBRD)
BWA,BW,72,world_bank,region,SSF,Sub-Saharan Africa
CAF,CF,140,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
CAF,CF,140,oecd_dac,oda_recipient_group,10016,LDCs
CAF,CF,140,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
CAF,CF,140,oecd_dac,wb_income_hint,WB-L,World Bank low income (WB-L)
CAF,CF,140,un_m49,global,1,World
CAF,CF,140,un_m49,intermediate_region,17,Middle Africa
CAF,CF,140,un_m49,region,2,Africa
CAF,CF,140,un_m49,special_group,LLDC,Landlocked Developing Countries (LLDC)
CAF,CF,140,un_m49,special_group,LDC,Least Developed Countries (LDC)
CAF,CF,140,un_m49,sub_region,202,Sub-Saharan Africa
CAF,CF,140,un_sdg,region,2,Africa
CAF,CF,140,un_sdg,region,515,Developing regions
CAF,CF,140,un_sdg,region,927,LDC Africa
CAF,CF,140,un_sdg,region,923,LLDC Africa
CAF,CF,140,un_sdg,region,432,Land Locked Developing Countries (LLDC)
CAF,CF,140,un_sdg,region,199,Least Developed Countries (LDC)
CAF,CF,140,un_sdg,region,17,Middle Africa
CAF,CF,140,un_sdg,region,202,Sub-Saharan Africa
CAF,CF,140,un_sdg,region,738,Sub-Saharan Africa (inc. Sudan)
CAF,CF,140,un_sdg,region,1,World (total) by MDG regions
CAF,CF,140,un_sdg,region,1,World (total) by SDG regions
CAF,CF,140,un_sdg,region,1,World (total) by continental regions
CAF,CF,140,world_bank,income_level,LIC,Low income
CAF,CF,140,world_bank,lending_type,IDX,International Development Association (IDA)
CAF,CF,140,world_bank,region,SSF,Sub-Saharan Africa
CAN,CA,124,un_m49,global,1,World
CAN,CA,124,un_m49,region,19,Americas
CAN,CA,124,un_m49,sub_region,21,Northern America
CAN,CA,124,un_sdg,region,19,Americas
CAN,CA,124,un_sdg,region,514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)"
CAN,CA,124,un_sdg,region,513,Europe and Northern America
CAN,CA,124,un_sdg,region,21,Northern America
CAN,CA,124,un_sdg,region,1,World (total) by MDG regions
CAN,CA,124,un_sdg,region,1,World (total) by SDG regions
CAN,CA,124,un_sdg,region,1,World (total) by continental regions
CAN,CA,124,world_bank,income_level,HIC,High income
CAN,CA,124,world_bank,lending_type,LNX,World Bank lending type: Not classified
CAN,CA,124,world_bank,region,NAC,North America
CCK,CC,166,un_m49,global,1,World
CCK,CC,166,un_m49,region,9,Oceania
CCK,CC,166,un_m49,sub_region,53,Australia and New Zealand
CCK,CC,166,un_sdg,region,53,Australia and New Zealand
CCK,CC,166,un_sdg,region,514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)"
CCK,CC,166,un_sdg,region,9,Oceania
CCK,CC,166,un_sdg,region,1,World (total) by MDG regions
CCK,CC,166,un_sdg,region,1,World (total) by SDG regions
CCK,CC,166,un_sdg,region,1,World (total) by continental regions
CHE,CH,756,un_m49,global,1,World
CHE,CH,756,un_m49,region,150,Europe
CHE,CH,756,un_m49,sub_region,155,Western Europe
CHE,CH,756,un_sdg,region,514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)"
CHE,CH,756,un_sdg,region,150,Europe
CHE,CH,756,un_sdg,region,513,Europe and Northern America
CHE,CH,756,un_sdg,region,155,Western Europe
CHE,CH,756,un_sdg,region,1,World (total) by MDG regions
CHE,CH,756,un_sdg,region,1,World (total) by SDG regions
CHE,CH,756,un_sdg,region,1,World (total) by continental regions
CHE,CH,756,world_bank,income_level,HIC,High income
CHE,CH,756,world_bank,lending_type,LNX,World Bank lending type: Not classified
CHE,CH,756,world_bank,region,ECS,Europe & Central Asia
CHL,CL,152,un_m49,global,1,World
CHL,CL,152,un_m49,intermediate_region,5,South America
CHL,CL,152,un_m49,region,19,Americas
CHL,CL,152,un_m49,sub_region,419,Latin America and the Caribbean
CHL,CL,152,un_sdg,region,19,Americas
CHL,CL,152,un_sdg,region,515,Developing regions
CHL,CL,152,un_sdg,region,419,Latin America and the Caribbean
CHL,CL,152,un_sdg,region,5,South America
CHL,CL,152,un_sdg,region,1,World (total) by MDG regions
CHL,CL,152,un_sdg,region,1,World (total) by SDG regions
CHL,CL,152,un_sdg,region,1,World (total) by continental regions
CHL,CL,152,world_bank,income_level,HIC,High income
CHL,CL,152,world_bank,lending_type,IBD,International Bank for Reconstruction and Development (IBRD)
CHL,CL,152,world_bank,region,LCN,Latin America & Caribbean
CHN,CN,156,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
CHN,CN,156,oecd_dac,oda_recipient_group,10019,UMICs
CHN,CN,156,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
CHN,CN,156,oecd_dac,wb_income_hint,WB-UM,World Bank upper middle income (WB-UM)
CHN,CN,156,un_m49,global,1,World
CHN,CN,156,un_m49,region,142,Asia
CHN,CN,156,un_m49,sub_region,30,Eastern Asia
CHN,CN,156,un_sdg,region,142,Asia
CHN,CN,156,un_sdg,region,515,Developing regions
CHN,CN,156,un_sdg,region,30,Eastern Asia
CHN,CN,156,un_sdg,region,518,Eastern Asia (excluding Japan)
CHN,CN,156,un_sdg,region,753,Eastern and South-Eastern Asia
CHN,CN,156,un_sdg,region,1,World (total) by MDG regions
CHN,CN,156,un_sdg,region,1,World (total) by SDG regions
CHN,CN,156,un_sdg,region,1,World (total) by continental regions
CHN,CN,156,world_bank,income_level,UMC,Upper middle income
CHN,CN,156,world_bank,lending_type,IBD,International Bank for Reconstruction and Development (IBRD)
CHN,CN,156,world_bank,region,EAS,East Asia & Pacific
CIV,CI,384,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
CIV,CI,384,oecd_dac,oda_recipient_group,10018,LMICs
CIV,CI,384,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
CIV,CI,384,oecd_dac,wb_income_hint,WB-LM,World Bank lower middle income (WB-LM)
CIV,CI,384,un_m49,global,1,World
CIV,CI,384,un_m49,intermediate_region,11,Western Africa
CIV,CI,384,un_m49,region,2,Africa
CIV,CI,384,un_m49,sub_region,202,Sub-Saharan Africa
CIV,CI,384,un_sdg,region,2,Africa
CIV,CI,384,un_sdg,region,515,Developing regions
CIV,CI,384,un_sdg,region,202,Sub-Saharan Africa
CIV,CI,384,un_sdg,region,738,Sub-Saharan Africa (inc. Sudan)
CIV,CI,384,un_sdg,region,11,Western Africa
CIV,CI,384,un_sdg,region,1,World (total) by MDG regions
CIV,CI,384,un_sdg,region,1,World (total) by SDG regions
CIV,CI,384,un_sdg,region,1,World (total) by continental regions
CIV,CI,384,world_bank,income_level,LMC,Lower middle income
CIV,CI,384,world_bank,lending_type,IDB,Blend financing (IBRD and IDA eligible)
CIV,CI,384,world_bank,region,SSF,Sub-Saharan Africa
CMR,CM,120,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
CMR,CM,120,oecd_dac,oda_recipient_group,10018,LMICs
CMR,CM,120,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
CMR,CM,120,oecd_dac,wb_income_hint,WB-LM,World Bank lower middle income (WB-LM)
CMR,CM,120,un_m49,global,1,World
CMR,CM,120,un_m49,intermediate_region,17,Middle Africa
CMR,CM,120,un_m49,region,2,Africa
CMR,CM,120,un_m49,sub_region,202,Sub-Saharan Africa
CMR,CM,120,un_sdg,region,2,Africa
CMR,CM,120,un_sdg,region,515,Developing regions
CMR,CM,120,un_sdg,region,17,Middle Africa
CMR,CM,120,un_sdg,region,202,Sub-Saharan Africa
CMR,CM,120,un_sdg,region,738,Sub-Saharan Africa (inc. Sudan)
CMR,CM,120,un_sdg,region,1,World (total) by MDG regions
CMR,CM,120,un_sdg,region,1,World (total) by SDG regions
CMR,CM,120,un_sdg,region,1,World (total) by continental regions
CMR,CM,120,world_bank,income_level,LMC,Lower middle income
CMR,CM,120,world_bank,lending_type,IDB,Blend financing (IBRD and IDA eligible)
CMR,CM,120,world_bank,region,SSF,Sub-Saharan Africa
COD,CD,180,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
COD,CD,180,oecd_dac,oda_recipient_group,10016,LDCs
COD,CD,180,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
COD,CD,180,oecd_dac,wb_income_hint,WB-L,World Bank low income (WB-L)
COD,CD,180,un_m49,global,1,World
COD,CD,180,un_m49,intermediate_region,17,Middle Africa
COD,CD,180,un_m49,region,2,Africa
COD,CD,180,un_m49,special_group,LDC,Least Developed Countries (LDC)
COD,CD,180,un_m49,sub_region,202,Sub-Saharan Africa
COD,CD,180,un_sdg,region,2,Africa
COD,CD,180,un_sdg,region,515,Developing regions
COD,CD,180,un_sdg,region,927,LDC Africa
COD,CD,180,un_sdg,region,199,Least Developed Countries (LDC)
COD,CD,180,un_sdg,region,17,Middle Africa
COD,CD,180,un_sdg,region,202,Sub-Saharan Africa
COD,CD,180,un_sdg,region,738,Sub-Saharan Africa (inc. Sudan)
COD,CD,180,un_sdg,region,1,World (total) by MDG regions
COD,CD,180,un_sdg,region,1,World (total) by SDG regions
COD,CD,180,un_sdg,region,1,World (total) by continental regions
COD,CD,180,world_bank,income_level,LIC,Low income
COD,CD,180,world_bank,lending_type,IDX,International Development Association (IDA)
COD,CD,180,world_bank,region,SSF,Sub-Saharan Africa
COG,CG,178,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
COG,CG,178,oecd_dac,oda_recipient_group,10018,LMICs
COG,CG,178,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
COG,CG,178,oecd_dac,wb_income_hint,WB-LM,World Bank lower middle income (WB-LM)
COG,CG,178,un_m49,global,1,World
COG,CG,178,un_m49,intermediate_region,17,Middle Africa
COG,CG,178,un_m49,region,2,Africa
COG,CG,178,un_m49,sub_region,202,Sub-Saharan Africa
COG,CG,178,un_sdg,region,2,Africa
COG,CG,178,un_sdg,region,515,Developing regions
COG,CG,178,un_sdg,region,17,Middle Africa
COG,CG,178,un_sdg,region,202,Sub-Saharan Africa
COG,CG,178,un_sdg,region,738,Sub-Saharan Africa (inc. Sudan)
COG,CG,178,un_sdg,region,1,World (total) by MDG regions
COG,CG,178,un_sdg,region,1,World (total) by SDG regions
COG,CG,178,un_sdg,region,1,World (total) by continental regions
COG,CG,178,world_bank,income_level,LMC,Lower middle income
COG,CG,178,world_bank,lending_type,IDB,Blend financing (IBRD and IDA eligible)
COG,CG,178,world_bank,region,SSF,Sub-Saharan Africa
COK,CK,184,un_m49,global,1,World
COK,CK,184,un_m49,region,9,Oceania
COK,CK,184,un_m49,special_group,SIDS,Small Island Developing States (SIDS)
